User 588,khud kill karle,?+919xxxxx462,04/04/17, 12:25 AM 
User 588,april foll 1 ko tha,?+919xxxxx462,04/04/17, 12:25 AM 
User 588,??,?+919xxxxx462,04/04/17, 12:25 AM 
User 492,Hii am selling CCD ke wallets ????????????????     Otp selling   Ola?? Uber?? Tapza?? Swiggy?????? Foodpanda?????? Dream 11?????? Gorb ?????? Ridlr???? Magicpin Free charge wallet BMS. Big basket Quopn Amazon Flipkart Alice press Snap deal Flipkart Shopping websites Cab riding apps   Message on this number for otp   ±91 8169475013,?+917xxxxx963,04/04/17, 12:53 AM 
User 19,"*?????????? ~_inbox me fast_~ *IPHONE 7+ = 16000 rs.* *IPHONE 7 = 15000 RS.* *IPHONE 6s + = 12,000rs* #IPHONE 6s = 12,000rs #XPERIA Z3+ = 8,000rs IPHONE 6+ = 12,000rs GALAXY S7 = 12,0000 rs. GALAXY S7 EDGE= 12000 RS. GALAXY S6 #EDGE+ =9,000rs #GALAXY s6 edge = 9,000rs *NIKON_DSLR = 10000rs* *SONY DSLR =9000rs* CANON DSLR = 10,000rs CANON 5D #MARK 3 = 16,000rs #IPHONE 6 =8,000rs #IPHONE 5S = 6,000rs #IPHONE 4S= 4000rs #GALAXY S6= 8000rs #GALAXY S5= 6,000rs #GALAXY S4= 5,000rs #NOTE 5 = 10,000rs #NOTE 4 EDGE= 8,000rs   AIR_CONDITIONER= 9000rs. #NOTE 4= 8,000rs Galaxy_tab S = 7,000rs #NOTE 3= 6,000rst #PLAY_STATION 3 = 65,00rs #PLAY_STATION 4 =9,000rs #any_BLACK_BERRY_mobi = 7,000rs #any_HTC_mobi = 7,000rs any_LAPTOPS =7,000rs #Apple_macbook pro = 15000rs #Apple_mackook air = 15,000rs #Apple_macbook retina= 16,000rs #XPERIA Z3 = 7,000rs #XPERIA Z2 = 6,000rs #IPAD PRO=10,000rs #IPAD_AIR= 7,000rs #IPAD_AIR 2= 8,000rs #IPAD 3= 8,000rs #IPAD_MINI= 5,000rs #IPAD_MINI 2= 6,000rs #IPAD_MINI 3= 7,000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm / Airtel Money / Mpesa K Thru Accept Honge  Contact nomber 7890375950   50%ADVANCE 50% ON Shipped   TAIM WEAST KRNE WALE NHI AANA ",?+917xxxxx595,04/04/17, 12:59 AM 
User 443,"??? ????....?????   ??? ?????? *FREE MOBILE RECHARGE KARE*  1. ????? 2 ???? ????? ?????  2. ???? ???  *True balance*  ??  3. ????? 3 Mb ?? ?? 4. ???? ?????? link ?? download ???? ?? ???? http://share.tbal.io/v2/app?code=29J7P37E  ???????????????? *???? ???? ?? ??? ??? ?? ????????? ??? ???? ???? ??? ??????*  ? *1. = true balance ?? ???? ???* ? *2. = ??? ??? ?? ?????? ?? true balance ?? on ???* ? *3. = ???? ?????? ????? ??????? ???* ? *4. = ???? 8 ??? ?? ????? ????* ? *5. = ?? ????? Referal code ÷ 2DWKJTFK ????  Referal code ÷ http://share.tbal.io/v2/app?code=29J7P37E ????????????????  5. ????????? ???? ?? ??? ???? ???? 100 ?? ??????  6. ????? ???? ??????? ??????? ?? ????? ?? ????? 100% ?? ???? 7.  ???? ?? ??? ?? ??????? ?? ???? ???? download ??????? ?? ????? ?? ???? 40?? ?? balance ??????                                                 ?? ?? ??? ?? ?? ??? ?? 300?? 500 ?? ?????? ?? ???? ??? ??? download ???? ????  ???? ???? ???? ?????? ???? ???? ??? ??? ?? ??? Softwear ??? ?? ! **** ???? ? ??? ?? try ???? ????? ??????????????? Ok ?? ??? ?? ?? facebook ? Whatsapp 100MB ???? ?? ???? ?? ?? ????? 3mb ?? ???                                                                   ??? ?? ??? ?? ????? ?? ??? dawnload ???? ?? ???? (You're invited! Get my gift, free recharge of Rs.100! Just tap the link, install app & recharge!  ?? http://share.tbal.io/v2/app?code=29J7P37E",?+919xxxxx672,04/04/17, 7:57 AM 
User 19,"*?????????? ~_inbox me fast_~ *IPHONE 7+ = 16000 rs.* *IPHONE 7 = 15000 RS.* *IPHONE 6s + = 12,000rs* #IPHONE 6s = 12,000rs #XPERIA Z3+ = 8,000rs IPHONE 6+ = 12,000rs GALAXY S7 = 12,0000 rs. GALAXY S7 EDGE= 12000 RS. GALAXY S6 #EDGE+ =9,000rs #GALAXY s6 edge = 9,000rs *NIKON_DSLR = 10000rs* *SONY DSLR =9000rs* CANON DSLR = 10,000rs CANON 5D #MARK 3 = 16,000rs #IPHONE 6 =8,000rs #IPHONE 5S = 6,000rs #IPHONE 4S= 4000rs #GALAXY S6= 8000rs #GALAXY S5= 6,000rs #GALAXY S4= 5,000rs #NOTE 5 = 10,000rs #NOTE 4 EDGE= 8,000rs   AIR_CONDITIONER= 9000rs. #NOTE 4= 8,000rs Galaxy_tab S = 7,000rs #NOTE 3= 6,000rst #PLAY_STATION 3 = 65,00rs #PLAY_STATION 4 =9,000rs #any_BLACK_BERRY_mobi = 7,000rs #any_HTC_mobi = 7,000rs any_LAPTOPS =7,000rs #Apple_macbook pro = 15000rs #Apple_mackook air = 15,000rs #Apple_macbook retina= 16,000rs #XPERIA Z3 = 7,000rs #XPERIA Z2 = 6,000rs #IPAD PRO=10,000rs #IPAD_AIR= 7,000rs #IPAD_AIR 2= 8,000rs #IPAD 3= 8,000rs #IPAD_MINI= 5,000rs #IPAD_MINI 2= 6,000rs #IPAD_MINI 3= 7,000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm / Airtel Money / Mpesa K Thru Accept Honge  Contact nomber 7890375950   50%ADVANCE 50% ON Shipped   TAIM WEAST KRNE WALE NHI AANA",?+917xxxxx595,04/04/17, 8:36 AM 
User 37,Add mazile,?+917xxxxx011,04/04/17, 8:47 AM 
User 236,Lund,?+918xxxxx863,04/04/17, 8:48 AM 
User 437,*CARDING AT CHEAP*  FROM AMAZON  ALL PRODUCT ARE ORIGINAL WITH SEALD PACK AND WITH ALL BILL AND WARANTEE  *??????????  *_INBOX ME FAST_*  *IPHONE 7+ = 12000 rs.* *IPHONE 7 = 11000 RS.* *IPHONE 6s + = 10000rs* #IPHONE 6s = 9000rs #XPERIA Z3+ = 8000rs GALAXY S7 edge= 10000 rs. GALAXY S7 = 9000 RS. GALAXY S6 #EDGE+ =9000rs #GALAXY s6 edge = 8000rs *NIKON_DSLR ALL = 9000rs* *SONY DSLR ALL =10000rs* CANON DSLR ALL = 10000rs CANON 5D #MARK 3 = 10000rs #IPHONE 6 =7000rs #IPHONE 5S = 6000rs #IPHONE 4S= 5000rs #GALAXY S6= 8000rs #GALAXY S5=7000rs #GALAXY S4= 5000rs #NOTE 5 = 7000rs #NOTE 4 EDGE= 8000rs   AIR_CONDITIONER= 7000rs Galaxy_tab S = 5000rs #NOTE 3= 4000rst #PLAY_STATION 3 = 3000rs #PLAY_STATION 4 =3500rs #any_BLACK_BERRY_mobi = 5000rs #any_HTC_mobi = 5000rs any_LAPTOPS =8000rs #Apple_macbook pro = 10000rs #Apple_mackook air = 9000rs #Apple_macbook retina= 8000rs #XPERIA Z3 = 6000rs #XPERIA Z2 = 5000rs #IPAD PRO=4000rs #IPAD_AIR= 4000rs #IPAD_AIR 2= 4000rs #IPAD 3= 4000rs #IPAD_MINI= 3000rs #IPAD_MINI 2= 3000rs #IPAD_MINI 3= 3000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm only*  Contact Me on WhatsApp.    TIME WASTE KRNE WALE NHI AANA   RIPPER KI MAA KI CHUT,?+917xxxxx124,04/04/17, 8:53 AM 
User 236,https://chat.whatsapp.com/Ex75Fy9IVDQ51ItPLoFEux,?+918xxxxx863,04/04/17, 9:30 AM 
User 833,"Add Money to Paytm Wallet using ICICI Pockets UPI and Get Flat 50% Cashback Add Rs 200 In Paytm Using Pockets UPI And Get Rs 100 Cashback Max Cashback Rs. 100 Valid till 30th April Procedure :- 1)Download the app, Link ?? http://icicibank.com/getpockets *Referral Code : gqtnsj* 2)Open the app Create your UPI like name@icici 3)Now link your bank account with the UPI 4)Go to homepage of the app and click on “Pay via UPI” 5)Add Rs 200 or more in paytm wallet using pockets UPI",?+918xxxxx201,04/04/17, 9:53 AM 
User 860,"?No cheating you have to send this to 10? ?people girl or boy,even me & see what they want from you?  ?1. I wanna marry u? ?2. Love? ?3. Kiss? ?4. I like u ?5. Texting? ?6. I love u? ?7. Good Memories? ?8. To chill? ?9. Dance together? ?10. Watch movie? ?11. Share memories? ?12. Exchange clothes? ?13. A real relationship? ?14. A date? ?15. get drunk? ?16. Buy flowers? ?17. A long walk? ?18. friends with benefits? ?19. role play? ?20. one night stand? ?21. love bite? ?22. forever together? ?If you don't send this to 10 people in the? ?next 10 mins u will have bad luck in? ?.relationship in next 8 years. Your time starts? ?now.?",?+918xxxxx501,04/04/17, 10:53 AM 
User 497,Hello to all  Now carding in best prices i take 20-30% of all over the product 1000% guarantee of product receiving but carding conditions are also applied 1.price is fixed 2.I am  teaching carding 3. cc or any type of carding methods are for sale 4.Carding from Amazon only 5.No cod (bcz i m trusted no chance of ripping) 6.Time wasters stay away 7.If any illegal activity caught by you then we are not responsible for that so be carefull for receiving the product. 8.payment accepted in paytm 9.Advance is must 10.Enjoy carding 11.only serious people ib me *note:If you dont have trust dont come* Abhinav,?+1(5xxxxx1-4,04/04/17, 11:27 AM 
User 443,???????????????????????? ?? *2017  _??????? ??????? ?? ??? ?? ???_* ????????????  *_?? AAP ?? ?? ???? ?? ???? ??  ?????? ??? ???? ?? ?? ?? sim ?? ?????? ?? ???? ?? ???? ??????? ??????? ?? ???? ??_* *_( ???? ?? ?? ???? ?? ?? ?????? ?? ???? ??)_* _Play store ?? ?? ??????? ???_ ????????????????????? http://share.tbal.io/v2/app?code=29J7P37E  *_??  ???? ??????? ?? ?? ??? ????? ??? ???? ???? ?????_*?????  ??????????????,?+919xxxxx672,04/04/17, 11:58 AM 
User 19,"*?????????? ~_inbox me fast_~ *IPHONE 7+ = 16000 rs.* *IPHONE 7 = 15000 RS.* *IPHONE 6s + = 12,000rs* #IPHONE 6s = 12,000rs #XPERIA Z3+ = 8,000rs IPHONE 6+ = 12,000rs GALAXY S7 = 12,0000 rs. GALAXY S7 EDGE= 12000 RS. GALAXY S6 #EDGE+ =9,000rs #GALAXY s6 edge = 9,000rs *NIKON_DSLR = 10000rs* *SONY DSLR =9000rs* CANON DSLR = 10,000rs CANON 5D #MARK 3 = 16,000rs #IPHONE 6 =8,000rs #IPHONE 5S = 6,000rs #IPHONE 4S= 4000rs #GALAXY S6= 8000rs #GALAXY S5= 6,000rs #GALAXY S4= 5,000rs #NOTE 5 = 10,000rs #NOTE 4 EDGE= 8,000rs   AIR_CONDITIONER= 9000rs. #NOTE 4= 8,000rs Galaxy_tab S = 7,000rs #NOTE 3= 6,000rst #PLAY_STATION 3 = 65,00rs #PLAY_STATION 4 =9,000rs #any_BLACK_BERRY_mobi = 7,000rs #any_HTC_mobi = 7,000rs any_LAPTOPS =7,000rs #Apple_macbook pro = 15000rs #Apple_mackook air = 15,000rs #Apple_macbook retina= 16,000rs #XPERIA Z3 = 7,000rs #XPERIA Z2 = 6,000rs #IPAD PRO=10,000rs #IPAD_AIR= 7,000rs #IPAD_AIR 2= 8,000rs #IPAD 3= 8,000rs #IPAD_MINI= 5,000rs #IPAD_MINI 2= 6,000rs #IPAD_MINI 3= 7,000rs  *limited_time_offer* *FULL COD NOT POSSIBLE*  *Trust Hai Tohi Message kro Nae To Deal Mt Kro*  *Paise Paytm / Airtel Money / Mpesa K Thru Accept Honge  Contact nomber 7890375950   50%ADVANCE 50% ON Shipped   TAIM WEAST KRNE WALE NHI AANA",?+917xxxxx595,04/04/17, 12:19 PM 
User 588,ripper alert,?+919xxxxx462,04/04/17, 12:49 PM 
User 588,guz jab chat me bola.ki tu ripper h toh sala gaali deke block kar diya,?+919xxxxx462,04/04/17, 12:59 PM 
User 588,dekho guyz,?+919xxxxx462,04/04/17, 12:59 PM 
User 588,rupper alert pls dont deal with him,?+919xxxxx462,04/04/17, 12:59 PM 
User 437,https://chat.whatsapp.com/9Ru0E8wkj7f0dKkn9AXx5O,?+917xxxxx124,04/04/17, 4:40 PM 
User 437,IPL BETTING ????????,?+917xxxxx124,04/04/17, 4:40 PM 
User 860,https://youtu.be/c0xCptc8aF0,?+918xxxxx501,04/04/17, 5:38 PM 
User 437,https://chat.whatsapp.com/9Ru0E8wkj7f0dKkn9AXx5O,?+917xxxxx124,04/04/17, 7:17 PM 
User 740,Ripper????,?+919xxxxx619,04/04/17, 7:51 PM 
User 513,Yes,?+919xxxxx434,04/04/17, 9:26 PM 
User 107,+1 (267) 500-6807,?+918xxxxx023,04/04/17, 9:27 PM 
User 107,Ripper ya real?????,?+918xxxxx023,04/04/17, 9:27 PM 
User 513,"????????????????????????????????????   Hello you all guys   ??Apple iPhone 7 +  --- 15k ??Apple MacBook  ---   15k ??MSI laptops.        ---   15k ??Apple iPhone 7  ---    12k ??Google pixel.      ---    12k ??Apple iPhone 6s---    11k ??Samsung S7 edge--    9k ??Sony Xperia.         ---    9k ??LG V20.                 ---     9k ??One plus 3t.          ---     7k ??apple iPhone 6.    ---     7k ??Samsung s6 edge---    7k  ???? DSLR --- Sony , Nikon , canon , FSI ( over 40k )   ?Teaching carding on Amazon  Condition :- *Bring your cc or cc charge before order*  Will give all proofs of carding  PM me for deals Time waster stay away if u don't have cc and don't want to pay for cc before order thn don't msg  Pm me fast on 9960974347",?+919xxxxx434,04/04/17, 9:36 PM 
User 270,https://m.facebook.com/Hackem-1380354978681660/ Support my channel guyz ,?+918xxxxx594,04/04/17, 9:50 PM 
User 749,Koi carder h is group me to btao,?+639xxxxx465,04/04/17, 10:34 PM 
User 749,Yr,?+639xxxxx465,04/04/17, 10:34 PM 
User 749,Real hona chaiye,?+639xxxxx465,04/04/17, 10:34 PM 
User 437,Bolo,?+917xxxxx124,04/04/17, 10:35 PM 
User 437,Mai hu,?+917xxxxx124,04/04/17, 10:35 PM 
User 405,??,?+917xxxxx980,04/04/17, 10:41 PM 
User 790,Ha,?+1(7xxxxx3-2,04/04/17, 10:41 PM 
User 790,Order confirmation par payment lunga,?+1(7xxxxx3-2,04/04/17, 10:41 PM 
User 790,Interest come ib,?+1(7xxxxx3-2,04/04/17, 10:42 PM 
User 405,??,?+917xxxxx980,04/04/17, 10:42 PM 
User 790,Bhai confirmation par hi payment leta hu samja na????,?+1(7xxxxx3-2,04/04/17, 10:42 PM 
User 405,Ky ka confirmation,?+917xxxxx980,04/04/17, 10:43 PM 
User 588,ripper alert,?+919xxxxx462,04/04/17, 10:43 PM 
User 405,??????pta hai,?+917xxxxx980,04/04/17, 10:43 PM 
User 790,Bhai ripper kisse bola,?+1(7xxxxx3-2,04/04/17, 10:44 PM 
User 790,Aacha bata,?+1(7xxxxx3-2,04/04/17, 10:44 PM 
User 790,Confirmation message par payment lunga toh ripe kise karunga,?+1(7xxxxx3-2,04/04/17, 10:44 PM 
User 749,Jo bhi carder h inbox aao,?+639xxxxx465,04/04/17, 10:45 PM 
User 749,Real carder ho,?+639xxxxx465,04/04/17, 10:45 PM 
User 588,ye rha proof,?+919xxxxx462,04/04/17, 10:45 PM 
User 588,admin nikalo isko v,?+919xxxxx462,04/04/17, 10:45 PM 
User 107,Lol,?+918xxxxx023,04/04/17, 10:45 PM 
User 405,Bhosdike,?+917xxxxx980,04/04/17, 10:46 PM 
User 405,Ab bol,?+917xxxxx980,04/04/17, 10:46 PM 
User 405,So gya kya maa behen ko leke,?+917xxxxx980,04/04/17, 10:47 PM 
User 588,bol ab bc mc,?+919xxxxx462,04/04/17, 10:47 PM 
User 3,Abe madarchod,?+919xxxxx468,04/04/17, 10:47 PM 
User 3,????????,?+919xxxxx468,04/04/17, 10:47 PM 
User 239,Are OK madrchod ek baap ki aulad hai to paisa de uske vapis..,?+1(9xxxxx4-1,04/04/17, 10:47 PM 
User 239,Or mujhse aakr mil dekhta hu kitna brda hacker hai...,?+1(9xxxxx4-1,04/04/17, 10:47 PM 
User 239,Bhaiyo ksm hai isko itna msg spam kro ki no. Delete ho jae.,?+1(9xxxxx4-1,04/04/17, 10:48 PM 
User 405,????aise chutiya kese paida huye hai bhagwan jaane,?+917xxxxx980,04/04/17, 10:48 PM 
User 239,And jiske pass bhi iska original no. Hai mujhe send kro.,?+1(9xxxxx4-1,04/04/17, 10:48 PM 
User 790,Ha karo,?+1(7xxxxx3-2,04/04/17, 10:48 PM 
User 790,Dekhta hu,?+1(7xxxxx3-2,04/04/17, 10:48 PM 
User 790,Kaun hai jo mera og number janta hai,?+1(7xxxxx3-2,04/04/17, 10:48 PM 
User 405,Jaa be gaandu,?+917xxxxx980,04/04/17, 10:49 PM 
User 239,Are tu paytm ka no. De Fir dikhta hu,?+1(9xxxxx4-1,04/04/17, 10:49 PM 
User 239,Kon hacker hai..,?+1(9xxxxx4-1,04/04/17, 10:49 PM 
User 405,Mile hue paiso se chaddi kharid lena teri behen k liye,?+917xxxxx980,04/04/17, 10:49 PM 
User 107,????????,?+918xxxxx023,04/04/17, 10:49 PM 
User 239,??????,?+1(9xxxxx4-1,04/04/17, 10:49 PM 
User 3,????????,?+919xxxxx468,04/04/17, 10:49 PM 
User 790,Ja be ban ke lavde,?+1(7xxxxx3-2,04/04/17, 10:49 PM 
User 239,Ye khud hijda hai...,?+1(9xxxxx4-1,04/04/17, 10:49 PM 
User 239,Khud phn lega,?+1(9xxxxx4-1,04/04/17, 10:50 PM 
User 239,??????,?+1(9xxxxx4-1,04/04/17, 10:50 PM 
User 107,Lawde**,?+918xxxxx023,04/04/17, 10:50 PM 
User 790,Aacha aapni ma kaun pehne bol,?+1(7xxxxx3-2,04/04/17, 10:50 PM 
User 790,Ho sakta hai,?+1(7xxxxx3-2,04/04/17, 10:50 PM 
User 790,Tuje paida na kar lai ho,?+1(7xxxxx3-2,04/04/17, 10:50 PM 
User 107,????????,?+918xxxxx023,04/04/17, 10:50 PM 
User 646,Admin,?+918xxxxx106,04/04/17, 10:50 PM 
User 790,Toh addopt kar liya hoga tuje????,?+1(7xxxxx3-2,04/04/17, 10:50 PM 
User 646,Pls remove,?+918xxxxx106,04/04/17, 10:50 PM 
User 790,Ja be lavde,?+1(7xxxxx3-2,04/04/17, 10:51 PM 
User 405,Remove mt kro isko,?+917xxxxx980,04/04/17, 10:51 PM 
User 3,??????,?+919xxxxx468,04/04/17, 10:51 PM 
User 405,Bol bol kr gaand laal kro iski,?+917xxxxx980,04/04/17, 10:51 PM 
User 239,Are ye remo naam ka bnda kha gya,?+1(9xxxxx4-1,04/04/17, 10:51 PM 
User 646,Evryone who is saying that he is doing carding,?+918xxxxx106,04/04/17, 10:51 PM 
User 646,Olsss,?+918xxxxx106,04/04/17, 10:51 PM 
User 646,Baahar nikaalo,?+918xxxxx106,04/04/17, 10:51 PM 
User 646,And guys,?+918xxxxx106,04/04/17, 10:51 PM 
User 239,Jisne iske paisa liye hai,?+1(9xxxxx4-1,04/04/17, 10:51 PM 
User 646,Jisske bhi pese liye h he has right to complain,?+918xxxxx106,04/04/17, 10:51 PM 
User 437,remo ke paise kon liya hai,?+917xxxxx124,04/04/17, 10:51 PM 
User 790,Okk kar,?+1(7xxxxx3-2,04/04/17, 10:51 PM 
User 646,He can go to the the police station and show this msg,?+918xxxxx106,04/04/17, 10:51 PM 
User 790,Dekte hai kaun fasega,?+1(7xxxxx3-2,04/04/17, 10:51 PM 
User 790,Jo carding karvata hai,?+1(7xxxxx3-2,04/04/17, 10:52 PM 
User 646,That he is taken money by tyis,?+918xxxxx106,04/04/17, 10:52 PM 
User 790,Pahle vo fasega ya me,?+1(7xxxxx3-2,04/04/17, 10:52 PM 
User 646,And theuly will take an action on them,?+918xxxxx106,04/04/17, 10:52 PM 
User 646,Dont worry about it,?+918xxxxx106,04/04/17, 10:52 PM 
User 437,wait a second,?+917xxxxx124,04/04/17, 10:52 PM 
User 239,Are isko remove Mt krna.,?+1(9xxxxx4-1,04/04/17, 10:52 PM 
User 646,Ki kon fas rhaa h kon nhi,?+918xxxxx106,04/04/17, 10:52 PM 
User 437,remo bhi ripper hai,?+917xxxxx124,04/04/17, 10:52 PM 
User 740,"????????????????????????????????????   Hello you all guys   ??Apple iPhone 7 +  --- 15k ??Apple MacBook  ---   15k ??MSI laptops.        ---   15k ??Apple iPhone 7  ---    12k ??Google pixel.      ---    12k ??Apple iPhone 6s---    11k ??Samsung S7 edge--    9k ??Sony Xperia.         ---    9k ??LG V20.                 ---     9k ??One plus 3t.          ---     7k ??apple iPhone 6.    ---     7k ??Samsung s6 edge---    7k  ???? DSLR --- Sony , Nikon , canon , FSI ( over 40k )   ?Teaching carding on Amazon  Condition :- *Bring your cc or cc charge before order*  Will give all proofs of carding  PM me for deals Time waster stay away if u don't have cc and don't want to pay for cc before order thn don't msg  Pm me??",?+919xxxxx619,04/04/17, 10:52 PM 
User 790,Becoz carding karvana bhi crime hai,?+1(7xxxxx3-2,04/04/17, 10:52 PM 
User 3,Yaar fraud kyu karte ho,?+919xxxxx468,04/04/17, 10:52 PM 
User 437,guys usne bhi ek ke paise liye hai,?+917xxxxx124,04/04/17, 10:52 PM 
User 740,HACKING / *TRICKS*  ? WHATSAPP HACKING ? WIFI HACKING ? FB HACKING ? GAME HACKING ? TEEN PATTI HACK / CLASH OF CLAN TRICKS ? ALL TYPE OF MOBILE HACKING       AND AND AND AND............  ? BOOKING ? RECHARGE  IN DISCOUNT  *JIO* *RECHARGE* 60%  OFF  *TEACHING CARDING         «THANK YOU»   *PAYMENT METHOED*  ? PAYTM ?  NAHI AATA TOH SIKHA DUNGA  MSG ME            *THANK* *YOU* *FOR* *READING*      MSG ME,?+919xxxxx619,04/04/17, 10:52 PM 
User 437,Acha hua remo ke saath,?+917xxxxx124,04/04/17, 10:52 PM 
User 740,*PizzaHut Bookings Open*    Enjoy hot and fresh pizza's at your door step @50%off    When your order via admin    Trick@4000/-,?+919xxxxx619,04/04/17, 10:52 PM 
User 588,bhai log sabhi ek kaam kro shubh walal,?+919xxxxx462,04/04/17, 10:53 PM 
User 588,wala,?+919xxxxx462,04/04/17, 10:53 PM 
User 239,Konsi cyber book prdi hai BC.,?+1(9xxxxx4-1,04/04/17, 10:53 PM 
User 588,sabhi mra bheja huya screenshot aave kro or jitne v grouos common me hn iske saath sab mee.bhejdo,?+919xxxxx462,04/04/17, 10:53 PM 
User 790,Aabe lavde,?+1(7xxxxx3-2,04/04/17, 10:53 PM 
User 588,maine toh apna kaam kr diya ab tum lig v krlo,?+919xxxxx462,04/04/17, 10:53 PM 
User 646,Acc to section 178 b...a person who is doing fraud like this will have to pay 100 times extra to the acysed,?+918xxxxx106,04/04/17, 10:53 PM 
User 239,Section 49A jisne  card krwaya gai AGR usko carded product nhi mila to vo nhi fsega.,?+1(9xxxxx4-1,04/04/17, 10:53 PM 
User 646,So do the comolain plssss,?+918xxxxx106,04/04/17, 10:53 PM 
User 646,its a request,?+918xxxxx106,04/04/17, 10:53 PM 
User 790,Ja be,?+1(7xxxxx3-2,04/04/17, 10:54 PM 
User 646,And admin plss,?+918xxxxx106,04/04/17, 10:54 PM 
User 790,Muje mat sekha,?+1(7xxxxx3-2,04/04/17, 10:54 PM 
User 239,Or AGR fsta hai to chlte time ke liye jail hogi..,?+1(9xxxxx4-1,04/04/17, 10:54 PM 
User 646,Who is the admin of the group,?+918xxxxx106,04/04/17, 10:54 PM 
User 646,Ols remove all these carders right now,?+918xxxxx106,04/04/17, 10:54 PM 
User 239,Tujhe seekhaunga bhen ke lode.,?+1(9xxxxx4-1,04/04/17, 10:54 PM 
User 437,@919002114623 tmhare saath fraud hua hai kya?,?+917xxxxx124,04/04/17, 10:54 PM 
User 239,Hacker hai tu,?+1(9xxxxx4-1,04/04/17, 10:54 PM 
User 646,go to the police station and fuck this nonsensce guy,?+918xxxxx106,04/04/17, 10:54 PM 
User 646,U have all the rights,?+918xxxxx106,04/04/17, 10:54 PM 
User 790,Dekhte hai,?+1(7xxxxx3-2,04/04/17, 10:54 PM 
User 646,With u,?+918xxxxx106,04/04/17, 10:54 PM 
User 646,Brother,?+918xxxxx106,04/04/17, 10:54 PM 
User 646,Plss piche nt howo,?+918xxxxx106,04/04/17, 10:54 PM 
User 790,Kain fasega tu ya me,?+1(7xxxxx3-2,04/04/17, 10:54 PM 
User 239,Swastik ka anonymous ka sign lgakr Russian hacker smjhta hai apne aapko,?+1(9xxxxx4-1,04/04/17, 10:55 PM 
User 646,4k is not a small amount,?+918xxxxx106,04/04/17, 10:55 PM 
User 107,Any proof???,?+918xxxxx023,04/04/17, 10:55 PM 
User 646,Go and tell in the statuon,?+918xxxxx106,04/04/17, 10:55 PM 
User 239,Ya Google se image li hai..,?+1(9xxxxx4-1,04/04/17, 10:55 PM 
User 437,Sorry bro mujhe laga,?+917xxxxx124,04/04/17, 10:55 PM 
User 646,They will definately find him,?+918xxxxx106,04/04/17, 10:55 PM 
User 790,Abe ja be,?+1(7xxxxx3-2,04/04/17, 10:55 PM 
User 646,Easily,?+918xxxxx106,04/04/17, 10:55 PM 
User 437,kon ripper hai yha,?+917xxxxx124,04/04/17, 10:55 PM 
User 790,Fb hack karta hu aabi se samja na,?+1(7xxxxx3-2,04/04/17, 10:55 PM 
User 790,Tera email de,?+1(7xxxxx3-2,04/04/17, 10:55 PM 
User 790,Fb ka,?+1(7xxxxx3-2,04/04/17, 10:55 PM 
User 646,Ani ma chudaaa,?+918xxxxx106,04/04/17, 10:55 PM 
User 790,Ek var,?+1(7xxxxx3-2,04/04/17, 10:55 PM 
User 646,Mere se faaltu mt boluyo,?+918xxxxx106,04/04/17, 10:56 PM 
User 646,Gareeb saaake,?+918xxxxx106,04/04/17, 10:56 PM 
User 437,kon hai ripper,?+917xxxxx124,04/04/17, 10:56 PM 
User 239,110009996748@ymail.com,?+1(9xxxxx4-1,04/04/17, 10:56 PM 
User 588,bhai kuch hack ni krna jaanta bas phela dega dosto me email or bolega gaali do.. sab janta hu mc ko,?+919xxxxx462,04/04/17, 10:56 PM 
User 239,Le bhosdike,?+1(9xxxxx4-1,04/04/17, 10:56 PM 
User 3,Bhai proof against him,?+919xxxxx468,04/04/17, 10:56 PM 
User 790,Aab tu dekh,?+1(7xxxxx3-2,04/04/17, 10:56 PM 
User 239,Ek baap ki aulad hai na hack krke dikha de,?+1(9xxxxx4-1,04/04/17, 10:57 PM 
User 437,Abey bhai btao kon ripper hai... mere uncle police commissioner hai jaldi btao... Mai complain krdu,?+917xxxxx124,04/04/17, 10:57 PM 
User 239,Or milna ho to vo bta diyo...,?+1(9xxxxx4-1,04/04/17, 10:57 PM 
User 790,Ha ruk jara,?+1(7xxxxx3-2,04/04/17, 10:57 PM 
User 790,Tuje dekhta hu,?+1(7xxxxx3-2,04/04/17, 10:57 PM 
User 790,Just wait,?+1(7xxxxx3-2,04/04/17, 10:57 PM 
User 239,Dekh RHA,?+1(9xxxxx4-1,04/04/17, 10:57 PM 
User 588,haha or mre papa IPS,?+919xxxxx462,04/04/17, 10:57 PM 
User 239,KB tk krega bta de.,?+1(9xxxxx4-1,04/04/17, 10:57 PM 
User 790,Aur og de,?+1(7xxxxx3-2,04/04/17, 10:57 PM 
User 740,?Open this link to join my WhatsApp Group: https://chat.whatsapp.com/BPPXANxWEOxDGieLmOGYNg,?+919xxxxx619,04/04/17, 10:57 PM 
User 646,Maaa k lode,?+918xxxxx106,04/04/17, 10:57 PM 
User 646,2 pese ki aukaat nhi h,?+918xxxxx106,04/04/17, 10:57 PM 
